evidence_id,org_id,obligation_id,control_id,evidence_type,evidence_title,evidence_date,submitted_by,status,reviewer_comments,storage_uri,evidence_score,hash
EVD-0001786,ORG-0007,OBL-000448,CTL-000482,Transaction report,Capital Adequacy evidence package 1786,2025-03-11,USR-00081,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0007/1786,72,c0df13fe8790811363f3d30e1b515c79
EVD-0001787,ORG-0007,OBL-000448,CTL-000482,Transaction report,Capital Adequacy evidence package 1787,2025-04-18,USR-00081,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0007/1787,88,e0cde065b16a8750aa5fc380e21e9743
EVD-0001788,ORG-0002,OBL-000163,CTL-000178,Board minutes,Cybersecurity evidence package 1788,2025-12-23,USR-00086,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0002/1788,0,ff9973c3196380697ee3a8556e9dede6
EVD-0001789,ORG-0013,OBL-000260,CTL-000429,Training log,Outsourcing evidence package 1789,2026-06-20,USR-00039,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0013/1789,82,c1a033677dd93c1e04211ebceb8aef29
EVD-0001790,ORG-0013,OBL-000260,CTL-000429,Training log,Outsourcing evidence package 1790,2026-06-08,USR-00034,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0013/1790,94,a6cc9df1ecc088e75070f053b8658242
EVD-0001791,ORG-0013,OBL-000260,CTL-000429,Training log,Outsourcing evidence package 1791,2025-05-09,USR-00097,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0013/1791,13,6122d26d42a87b39e5278de48374d833
EVD-0001792,ORG-0019,OBL-000624,CTL-000213,Incident record,Cybersecurity evidence package 1792,2026-05-19,USR-00139,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0019/1792,57,455ffa7ee6596805ffacb8f0597bcc13
EVD-0001793,ORG-0005,OBL-000390,CTL-000785,System report,Cybersecurity evidence package 1793,2025-06-13,USR-00127,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0005/1793,98,69d4183aacbf17b67810f9787bdcc799
EVD-0001794,ORG-0005,OBL-000390,CTL-000785,System report,Cybersecurity evidence package 1794,2025-06-21,USR-00120,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0005/1794,0,dc0d31ffe1ab66211ca924b88cebecdc
EVD-0001795,ORG-0029,OBL-000308,CTL-000920,Incident record,Capital Adequacy evidence package 1795,2026-01-18,USR-00114,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0029/1795,51,5d1d7dc59424b34dc1c4e361fd80128f
EVD-0001796,ORG-0029,OBL-000308,CTL-000920,Incident record,Capital Adequacy evidence package 1796,2025-12-02,USR-00025,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0029/1796,92,242664b6e85250309344d1daf1507aa6
EVD-0001797,ORG-0029,OBL-000308,CTL-000920,Incident record,Capital Adequacy evidence package 1797,2026-06-05,USR-00025,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0029/1797,84,4c481dec7e1bbe842acc2dc7d7c7d9f1
EVD-0001798,ORG-0001,OBL-000643,CTL-000658,Access review,Data Privacy evidence package 1798,2026-04-30,USR-00076,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0001/1798,96,55e4c3bcef60fb1248734aca065a9e28
EVD-0001799,ORG-0006,OBL-000431,CTL-000165,Data retention proof,Customer Protection evidence package 1799,2025-09-16,USR-00005,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0006/1799,28,59c8d6e1754bea63ffd52926b73d14f6
EVD-0001800,ORG-0028,OBL-000702,CTL-000140,Access review,Data Privacy evidence package 1800,2026-04-15,USR-00122,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/1800,91,2678332411dd657e2046d89707363326
EVD-0001801,ORG-0008,OBL-000487,CTL-001083,Data retention proof,Outsourcing evidence package 1801,2025-09-16,USR-00150,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0008/1801,78,a38f19d7dffe56c2654bba2ceed0e38e
EVD-0001802,ORG-0008,OBL-000487,CTL-001083,Data retention proof,Outsourcing evidence package 1802,2025-09-09,USR-00050,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0008/1802,26,d3941cc4169a30e007bc5f63ab939606
EVD-0001803,ORG-0030,OBL-000219,CTL-000225,Policy document,Trading Risk evidence package 1803,2026-06-09,USR-00014,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0030/1803,91,a79092c5498e158905e5bd015a36693f
EVD-0001804,ORG-0030,OBL-000219,CTL-000225,Policy document,Trading Risk evidence package 1804,2025-08-30,USR-00145,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0030/1804,58,433d1498550dee2d25f8d8c1237606bf
EVD-0001805,ORG-0030,OBL-000219,CTL-000225,Policy document,Trading Risk evidence package 1805,2026-06-07,USR-00087,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0030/1805,88,d4d2213cfb371748dfd9a631b8caf56f
EVD-0001806,ORG-0027,OBL-000176,CTL-001132,Policy document,Capital Adequacy evidence package 1806,2025-11-30,USR-00100,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/1806,84,49865382055364515fae320d79c92920
EVD-0001807,ORG-0027,OBL-000176,CTL-001132,Policy document,Capital Adequacy evidence package 1807,2026-04-23,USR-00079,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0027/1807,0,ad380a60bc030c51b35223c789d24808
EVD-0001808,ORG-0028,OBL-000294,CTL-000719,Training log,Trading Risk evidence package 1808,2025-05-02,USR-00122,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/1808,90,22d13a8ae6ce7f34d456da61454ab8c5
EVD-0001809,ORG-0025,OBL-000068,CTL-000126,Audit sample,Incident Management evidence package 1809,2024-11-18,USR-00072,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0025/1809,0,605bb93f38dda2c9a53704721741f013
EVD-0001810,ORG-0025,OBL-000068,CTL-000126,Audit sample,Incident Management evidence package 1810,2025-08-21,USR-00144,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0025/1810,97,29bd005c7fd78bf0e2775707aafa0243
EVD-0001811,ORG-0025,OBL-000068,CTL-000126,Audit sample,Incident Management evidence package 1811,2025-01-12,USR-00060,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0025/1811,66,3cb26f8ff27c4037b3675779f955051f
EVD-0001812,ORG-0019,OBL-000371,CTL-001161,Training log,KYC/AML evidence package 1812,2025-08-06,USR-00024,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0019/1812,75,b90996166d78eae9b16be1da94f45d8b
EVD-0001813,ORG-0016,OBL-000014,CTL-000848,System report,Capital Adequacy evidence package 1813,2025-10-17,USR-00036,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0016/1813,94,cbd0838be5ccf9515ee11a541cda2ab7
EVD-0001814,ORG-0030,OBL-000673,CTL-000702,Policy document,Incident Management evidence package 1814,2026-04-13,USR-00002,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0030/1814,74,bc095d024ebf475f36f18340fafbc36d
EVD-0001815,ORG-0023,OBL-000623,CTL-001414,Policy document,Operational Resilience evidence package 1815,2024-11-20,USR-00080,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0023/1815,54,a4a7a74346ffc1277a979385e9ff0c6b
EVD-0001816,ORG-0023,OBL-000623,CTL-001414,Policy document,Operational Resilience evidence package 1816,2024-12-12,USR-00046,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0023/1816,21,fb11fda75e210a8339648889172fd9bc
EVD-0001817,ORG-0028,OBL-000698,CTL-000907,Risk assessment,Disclosure evidence package 1817,2026-01-23,USR-00122,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/1817,79,70de032b604e5323fb85cd1404c72c53
EVD-0001818,ORG-0028,OBL-000698,CTL-000907,Risk assessment,Disclosure evidence package 1818,2024-12-01,USR-00103,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/1818,92,e22a08f0b9c9fc6568c99e43c24d6d2c
EVD-0001819,ORG-0028,OBL-000698,CTL-000907,Risk assessment,Disclosure evidence package 1819,2024-12-27,USR-00122,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/1819,88,438a8d0234de348e2a21421176c263db
EVD-0001820,ORG-0002,OBL-000739,CTL-000217,Policy document,Trading Risk evidence package 1820,2025-01-04,USR-00086,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/1820,92,3b5eb0e5dc6dba30bfb301fa593b4ef3
EVD-0001821,ORG-0006,OBL-000040,CTL-000142,System report,Liquidity Risk evidence package 1821,2025-01-30,USR-00130,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0006/1821,42,e0b84400b4ffe8e9f1b94b01eb056a39
EVD-0001822,ORG-0001,OBL-000635,CTL-001253,Audit sample,KYC/AML evidence package 1822,2024-12-31,USR-00076,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0001/1822,97,c1aa7589b0847dd438bf00f366b70a27
EVD-0001823,ORG-0001,OBL-000635,CTL-001253,Audit sample,KYC/AML evidence package 1823,2025-12-27,USR-00076,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0001/1823,72,f38b0f0edfb8618733a6f73e971e1569
EVD-0001824,ORG-0001,OBL-000635,CTL-001253,Audit sample,KYC/AML evidence package 1824,2026-01-30,USR-00076,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0001/1824,64,4b7ee7fe15973046435728fce3dd9f28
EVD-0001825,ORG-0006,OBL-000636,CTL-000736,Vendor attestation,Disclosure evidence package 1825,2025-01-04,USR-00093,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0006/1825,84,2e0d81a4778af2302be4529dbf8664e7
EVD-0001826,ORG-0006,OBL-000636,CTL-000736,Vendor attestation,Disclosure evidence package 1826,2025-07-15,USR-00005,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0006/1826,7,f28712449f439f88bd6741c9d716019d
EVD-0001827,ORG-0006,OBL-000636,CTL-000736,Vendor attestation,Disclosure evidence package 1827,2024-12-28,USR-00074,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0006/1827,50,a12f8797ea881ac8d92c9cb01e54bcce
EVD-0001828,ORG-0025,OBL-000132,CTL-000280,Incident record,Cybersecurity evidence package 1828,2026-07-03,USR-00144,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0025/1828,94,2af40b1677a07cfa24ae479a04d3974c
EVD-0001829,ORG-0025,OBL-000132,CTL-000280,Incident record,Cybersecurity evidence package 1829,2026-05-20,USR-00072,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0025/1829,35,0c23b072b2e303407a01897d4673abe6
EVD-0001830,ORG-0005,OBL-000084,CTL-000755,Risk assessment,Trading Risk evidence package 1830,2025-06-13,USR-00101,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0005/1830,88,b7f4680b0630153bb4d0a2975061a94d
EVD-0001831,ORG-0005,OBL-000084,CTL-000755,Risk assessment,Trading Risk evidence package 1831,2025-10-14,USR-00013,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0005/1831,38,a9d7d5999284aa3b6c220948b4fa3e91
EVD-0001832,ORG-0001,OBL-000106,CTL-001428,Access review,Disclosure evidence package 1832,2025-04-12,USR-00076,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0001/1832,78,339c1bb8a1640bad48f73991b344093f
EVD-0001833,ORG-0028,OBL-000618,CTL-000880,Access review,Cybersecurity evidence package 1833,2025-04-30,USR-00122,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0028/1833,0,a0788b234809c31efa2f17e33bcfcf42
EVD-0001834,ORG-0028,OBL-000618,CTL-000880,Access review,Cybersecurity evidence package 1834,2025-04-28,USR-00103,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/1834,90,09dd0cfb3f59a177cd285c66ce6073e5
EVD-0001835,ORG-0017,OBL-000064,CTL-000757,Vendor attestation,Capital Adequacy evidence package 1835,2024-11-10,USR-00070,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0017/1835,0,0be32ab6d6f3bbcd4e1d196b104fb391
EVD-0001836,ORG-0017,OBL-000064,CTL-000757,Vendor attestation,Capital Adequacy evidence package 1836,2026-06-05,USR-00070,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0017/1836,0,915ca8145a247f89dfaf37adebc2e62b
EVD-0001837,ORG-0022,OBL-000067,CTL-000941,Policy document,Incident Management evidence package 1837,2025-12-09,USR-00129,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0022/1837,97,1d6603ee98ae52f958a52081f957bc64
EVD-0001838,ORG-0022,OBL-000067,CTL-000941,Policy document,Incident Management evidence package 1838,2026-06-11,USR-00045,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0022/1838,83,61e7ffdff7ae4b621c332114091e15e3
EVD-0001839,ORG-0022,OBL-000067,CTL-000941,Policy document,Incident Management evidence package 1839,2026-03-17,USR-00090,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0022/1839,88,d5cfbd42d4782ed689da07ec40612ffe
EVD-0001840,ORG-0006,OBL-000435,CTL-000761,System report,KYC/AML evidence package 1840,2025-01-04,USR-00130,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0006/1840,69,3362eac57df108b3e5c25a9a34e246fd
EVD-0001841,ORG-0006,OBL-000435,CTL-000761,System report,KYC/AML evidence package 1841,2024-12-29,USR-00093,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0006/1841,97,b80a4ea77aafd5f55c37f59f494f8b56
EVD-0001842,ORG-0013,OBL-000323,CTL-000073,Training log,Operational Resilience evidence package 1842,2026-01-31,USR-00034,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0013/1842,73,ea754af280f57f9225d6d8819740f4f6
EVD-0001843,ORG-0012,OBL-000001,CTL-000934,Data retention proof,Capital Adequacy evidence package 1843,2025-06-14,USR-00012,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0012/1843,0,8ddbd0bf1afcdcb2f86dfaa7ab76d320
EVD-0001844,ORG-0012,OBL-000001,CTL-000934,Data retention proof,Capital Adequacy evidence package 1844,2025-06-29,USR-00126,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0012/1844,96,4e38c8840f328a1f97b5fdfd6fe9fb1b
EVD-0001845,ORG-0008,OBL-000662,CTL-001236,Board minutes,Audit & Reporting evidence package 1845,2025-04-04,USR-00150,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0008/1845,83,ce6a02afae8be803648aba81539fcd44
EVD-0001846,ORG-0008,OBL-000662,CTL-001236,Board minutes,Audit & Reporting evidence package 1846,2024-11-03,USR-00106,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0008/1846,33,901b8a2abf575401ae98cfded12fa04c
EVD-0001847,ORG-0022,OBL-000250,CTL-000114,Access review,Data Privacy evidence package 1847,2024-12-13,USR-00112,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0022/1847,94,d81bd9a081570237795671f6a5eaa895
EVD-0001848,ORG-0022,OBL-000250,CTL-000114,Access review,Data Privacy evidence package 1848,2025-04-23,USR-00104,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0022/1848,0,647e4fe27ebc9a80e14da4bb303c3833
EVD-0001849,ORG-0022,OBL-000250,CTL-000114,Access review,Data Privacy evidence package 1849,2025-02-18,USR-00062,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0022/1849,92,e89673f58dde6c7b038b3be1420bf953
EVD-0001850,ORG-0018,OBL-000514,CTL-000881,Access review,Operational Resilience evidence package 1850,2025-01-22,USR-00095,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0018/1850,65,bcc89548d4c9e90c515f044c5f9b173d
EVD-0001851,ORG-0018,OBL-000514,CTL-000881,Access review,Operational Resilience evidence package 1851,2025-04-05,USR-00022,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0018/1851,33,205380422a8bc9749651b4cc4ccb09c2
EVD-0001852,ORG-0017,OBL-000588,CTL-000389,Incident record,Liquidity Risk evidence package 1852,2025-06-24,USR-00142,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0017/1852,90,b53178cecfc50b62666032ddb4562239
EVD-0001853,ORG-0017,OBL-000588,CTL-000389,Incident record,Liquidity Risk evidence package 1853,2025-06-04,USR-00019,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0017/1853,0,aa00c785f316e280f1a2206bc15fd2de
EVD-0001854,ORG-0017,OBL-000588,CTL-000389,Incident record,Liquidity Risk evidence package 1854,2025-02-27,USR-00141,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0017/1854,62,a2f05c9f4d0e499d23eb4b5084691eb6
EVD-0001855,ORG-0007,OBL-000383,CTL-001242,Audit sample,Audit & Reporting evidence package 1855,2026-04-15,USR-00081,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0007/1855,90,df21b0de798c0b8338c72a599470c3cb
EVD-0001856,ORG-0021,OBL-000680,CTL-001262,Risk assessment,Disclosure evidence package 1856,2026-03-25,USR-00042,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0021/1856,34,e70a615c23b3c0ca19df39a35259a29e
EVD-0001857,ORG-0021,OBL-000680,CTL-001262,Risk assessment,Disclosure evidence package 1857,2025-03-04,USR-00048,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0021/1857,92,36b68ae123b6c931457fbe9669622565
EVD-0001858,ORG-0028,OBL-000241,CTL-000820,Policy document,Trading Risk evidence package 1858,2026-02-05,USR-00008,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/1858,95,da28a249c649ae840480f151f95793eb
EVD-0001859,ORG-0028,OBL-000241,CTL-000820,Policy document,Trading Risk evidence package 1859,2026-04-11,USR-00122,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/1859,92,6440fa76b9d921865b5bcceaf6426014
EVD-0001860,ORG-0027,OBL-000657,CTL-000324,Data retention proof,Liquidity Risk evidence package 1860,2026-04-29,USR-00079,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/1860,97,309271c7f81a7c6b30b3ac6774cb5bbc
EVD-0001861,ORG-0027,OBL-000657,CTL-000324,Data retention proof,Liquidity Risk evidence package 1861,2024-12-22,USR-00041,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0027/1861,60,10c28b96e4ed57041001e72ea420fd96
EVD-0001862,ORG-0027,OBL-000657,CTL-000324,Data retention proof,Liquidity Risk evidence package 1862,2025-06-12,USR-00079,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0027/1862,0,61557a91b38b9fed752cd145481576cc
EVD-0001863,ORG-0005,OBL-000275,CTL-001126,Transaction report,Incident Management evidence package 1863,2025-02-02,USR-00013,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0005/1863,86,e9a91923accd126dbebfe251e5775fc5
EVD-0001864,ORG-0018,OBL-000261,CTL-000563,Audit sample,Data Privacy evidence package 1864,2025-01-02,USR-00022,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0018/1864,32,534db5a88be73363f909ca5f188bd10c
EVD-0001865,ORG-0018,OBL-000261,CTL-000563,Audit sample,Data Privacy evidence package 1865,2026-07-07,USR-00007,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0018/1865,19,a95e15f5ef10190069fad0d026e7d543
EVD-0001866,ORG-0017,OBL-000744,CTL-000302,Audit sample,Operational Resilience evidence package 1866,2026-07-09,USR-00070,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0017/1866,20,bc75a067f318fe755ecc9b636159204b
EVD-0001867,ORG-0017,OBL-000744,CTL-000302,Audit sample,Operational Resilience evidence package 1867,2025-08-27,USR-00131,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0017/1867,8,49ea38a2e5abb6fd3860ec1ae5c7fd52
EVD-0001868,ORG-0029,OBL-000434,CTL-000550,Board minutes,Customer Protection evidence package 1868,2025-04-10,USR-00114,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0029/1868,62,e336abf158fe653e044c0b4520a83903
EVD-0001869,ORG-0022,OBL-000005,CTL-000119,Access review,Trading Risk evidence package 1869,2025-04-24,USR-00016,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0022/1869,35,b95aaf85854da27859a802e1082ba2bb
EVD-0001870,ORG-0022,OBL-000005,CTL-000119,Access review,Trading Risk evidence package 1870,2025-12-14,USR-00104,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0022/1870,83,56ca9fe5b070275f899d4216bc2dce35
EVD-0001871,ORG-0027,OBL-000467,CTL-000296,Training log,Trading Risk evidence package 1871,2026-06-03,USR-00079,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0027/1871,0,d195a4cb085a696491161da425121fb4
EVD-0001872,ORG-0027,OBL-000467,CTL-000296,Training log,Trading Risk evidence package 1872,2024-10-28,USR-00079,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/1872,85,280bb388976d5a5a82254cf0c4734837
EVD-0001873,ORG-0009,OBL-000193,CTL-000044,Policy document,Audit & Reporting evidence package 1873,2025-05-06,USR-00018,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0009/1873,61,da7eb265e666e37f07d37f4a0c370ac4
EVD-0001874,ORG-0009,OBL-000193,CTL-000044,Policy document,Audit & Reporting evidence package 1874,2025-09-29,USR-00052,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0009/1874,86,9ae5b3a50ce49bc0bf956779c79c3f0e
EVD-0001875,ORG-0026,OBL-000694,CTL-001087,Board minutes,Cybersecurity evidence package 1875,2026-04-02,USR-00088,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0026/1875,84,2ce05111d98db3f3144648ed2428ad41
EVD-0001876,ORG-0026,OBL-000694,CTL-001087,Board minutes,Cybersecurity evidence package 1876,2025-09-11,USR-00099,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0026/1876,91,08efdcea1a97d847f69e99853787d599
EVD-0001877,ORG-0020,OBL-000152,CTL-000051,Board minutes,Liquidity Risk evidence package 1877,2025-05-13,USR-00071,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0020/1877,50,88bdbfa0a53666107d3c9023df3e845b
EVD-0001878,ORG-0020,OBL-000152,CTL-000051,Board minutes,Liquidity Risk evidence package 1878,2024-11-23,USR-00140,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0020/1878,0,8245cecc1aea44bad5a4fbb98d7ed66d
EVD-0001879,ORG-0020,OBL-000152,CTL-000051,Board minutes,Liquidity Risk evidence package 1879,2025-03-26,USR-00071,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0020/1879,9,5217e87c8212ebdcfbbfb952ce3cf5a3
EVD-0001880,ORG-0025,OBL-000656,CTL-000711,System report,Liquidity Risk evidence package 1880,2025-06-01,USR-00144,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0025/1880,83,d9246a7c0fde5152fad538cf545b6d6a
EVD-0001881,ORG-0024,OBL-000120,CTL-000999,Access review,Audit & Reporting evidence package 1881,2026-05-04,USR-00037,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/1881,91,05225a34c1fc4b640c22164edfa41bda
EVD-0001882,ORG-0024,OBL-000120,CTL-000999,Access review,Audit & Reporting evidence package 1882,2026-03-02,USR-00037,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/1882,96,06cb54e465b8c05b5ffb58b9f82cff96
EVD-0001883,ORG-0024,OBL-000120,CTL-000999,Access review,Audit & Reporting evidence package 1883,2025-06-04,USR-00037,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0024/1883,34,c681ef3a82c54f8d013ece70540a8657
EVD-0001884,ORG-0027,OBL-000178,CTL-000420,Audit sample,Capital Adequacy evidence package 1884,2025-02-11,USR-00079,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0027/1884,56,ba231686f3b623df3131e9ad4848e1df
EVD-0001885,ORG-0027,OBL-000178,CTL-000420,Audit sample,Capital Adequacy evidence package 1885,2026-03-12,USR-00079,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0027/1885,16,63a816a3f5b9e47295dfb6df73c4b188
EVD-0001886,ORG-0027,OBL-000178,CTL-000420,Audit sample,Capital Adequacy evidence package 1886,2026-04-05,USR-00041,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/1886,95,1cb786605cc33404616a55fb83366c06
EVD-0001887,ORG-0009,OBL-000625,CTL-000379,System report,Cybersecurity evidence package 1887,2025-07-30,USR-00098,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0009/1887,78,8347f62d9215c10f1321f7664f1561bc
EVD-0001888,ORG-0026,OBL-000668,CTL-000840,Access review,Liquidity Risk evidence package 1888,2025-05-31,USR-00088,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0026/1888,84,75777a5772bf8eaed6f71d4205f0be37
EVD-0001889,ORG-0026,OBL-000668,CTL-000840,Access review,Liquidity Risk evidence package 1889,2025-05-05,USR-00049,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0026/1889,89,4bd0e21d7dc81057cb7c47dd0686fb1b
